Id,Predicted
161230,594327.1837729462
105588,557438.7819710583
156383,703257.0212828205
135091,489398.90008216863
5489,457948.75153455604
64237,373182.06776251504
25557,342343.8529781606
131463,624465.6069981554
59740,410572.4326388771
1670,309463.77881577145
108766,520938.1634643618
81754,522484.5912560662
181980,695390.6263083341
111025,591067.5016051196
178545,711303.9673795234
33226,285445.0654143202
103924,517376.4647358232
120475,605366.7380618439
54866,421999.37936160294
82875,440763.52721490106
143714,555157.8367431005
112114,611027.6738797771
115071,454085.7509277812
42389,402394.58643875737
5647,300586.4276668555
99075,729666.5628086855
56141,545891.9589819945
174764,728699.5800355054
108504,469017.54604259273
38022,393365.08917862456
124472,436461.55416325387
4993,272060.8173190197
112696,508701.6891838028
123789,471346.32878221106
89918,532022.9245112743
70793,850820.6851658598
176683,703299.3066190514
144546,725252.0945392372
159534,581161.7731438982
170476,633429.4470288181
118497,552239.4245760562
123416,525338.8702718122
121509,459844.4861257514
140920,487768.6908381074
124466,831032.1961771953
156739,498093.3253486436
84022,516563.72097429447
17155,496496.766760434
86686,486654.76757662604
176906,697392.4472096292
91301,361495.4122308539
9455,461622.48781191884
149145,698475.6225112979
132171,634468.4268519632
112436,612973.3889594609
20694,355182.11944695143
28940,364199.4140320346
183423,711729.8125104359
127360,534563.7410987183
152866,575234.6116035348
80085,609335.7066399092
179001,659652.1230049031
20974,495203.27685327874
64593,548271.081499686
162499,632460.9999760091
57690,722135.8823308181
80760,592619.2315450725
48130,567283.6521530556
124983,612616.7731359778
104658,579321.405333126
165438,612954.1262678271
16242,336535.64958625333
79878,480652.1750339852
116283,541473.4170429553
169394,686526.4988871058
178586,715721.524920194
79265,710674.5463745105
80459,561321.0577533096
21529,544099.8159914999
10068,351630.3831656724
163703,634445.6052267565
126647,586785.2173056374
40602,452231.14686810505
1364,279871.6150398203
151302,618825.7474757186
66629,517476.074040154
133763,618063.331563626
28911,504809.66570018744
160851,569767.0331809949
164844,625562.5696705198
109083,505496.00752296904
3235,320161.9444370335
109078,424091.22473632963
167917,637642.0952973622
17558,458354.46602502
171916,626789.9464592049
102111,639025.4196348051
130818,376200.2317372635
34862,560476.1056463956
111869,433499.6683685747
103795,547535.447242552
82318,543249.6930268505
124564,484006.2343547554
16341,383294.27083219495
59199,347416.9589852025
150694,626041.6478489791
14896,370685.494594092
101203,477280.56224724045
20917,386868.07335668476
79398,583787.6103675766
160292,542227.0367905623
108750,465050.1326838117
179195,654978.2440616954
177114,803006.6349408855
82786,564524.1755953091
55433,636071.9564148895
6335,393011.8682234343
182749,781260.1188650625
91581,508300.61106952326
144082,594527.1288194279
16753,472507.5853803968
112443,642435.0094635924
154700,524642.6525022378
14796,306621.2141858591
45130,631111.03251452
67477,461688.2376884725
103373,561436.8549214276
64231,410576.9132866231
37098,484381.6359545514
49044,350839.9194732122
110879,758355.7070974787
64632,538825.5727584399
151747,675489.8555508726
73313,537912.0393898166
415,249410.5798787456
61244,703617.4400363341
44665,421036.3532058601
74746,433775.6402203259
145755,572083.9583802288
29720,472624.1361190458
167233,629597.3375035105
136601,550940.1335884575
165427,544108.0895087793
43941,353769.7017559274
157643,641402.455595783
41745,455300.7662488101
61912,650168.4101148196
68548,447902.9162555989
1917,320349.4489213801
169903,608068.8196470733
109521,385425.1570937331
111628,424841.52528569335
31525,404858.395951896
179477,706546.8070297358
2350,306697.3676182148
54309,387271.1300017894
75471,557832.0853740643
15779,390797.65757262474
58516,657379.8952083131
103590,474633.0529465978
156382,626996.4012009879
89234,730978.586525497
107770,677120.6953471829
148563,563541.7042886112
74287,587919.5012684558
71297,500070.3507186724
44519,347218.55858866544
127191,517499.6256759283
119557,553076.3149788086
87697,602176.4424437429
76686,499024.6723396429
4245,562490.5236488101
57704,318469.198457011
28291,425358.9367292044
104826,511412.2500643288
14078,510340.10442425543
161110,587810.8885808764
57957,387579.5020717811
25670,515154.79878103733
166300,596102.0858452767
142205,526984.887902718
43659,289018.4376727585
111388,631268.087441599
6094,354262.743805876
137561,609423.6004041135
31894,478297.8883819566
102234,574248.7742901323
140822,505380.39229284134
30183,484263.67148645595
156989,538731.1717492696
12002,331814.5904092379
160053,582266.8740742467
65998,465613.09888136573
60720,538088.8350615995
56292,710052.872087684
55977,406895.7916661883
116108,387153.6741764513
46649,386737.3287195591
72886,737012.295458056
57887,502498.6722668079
88758,569215.4667124916
59981,348395.8496811921
32435,312799.27871423634
134302,718442.3398805703
34301,285713.45904065436
29176,559669.6165779438
42413,732969.4633815703
62149,551861.3837965187
11546,386926.1807149034
134912,608208.1636666516
110144,602548.7361278883
140835,551808.1420692569
96769,486944.363841156
124428,839279.1058875504
151735,733514.6891474384
15650,301053.1133515625
72791,541583.7778240517
4648,381589.9034335157
53877,433100.1025938601
37428,316291.905029105
113483,535768.35865907
171903,629305.735002846
133324,618617.8749964642
127524,546448.767685092
143178,497634.0328319967
79311,503288.85344490176
81331,581083.1843399657
67719,418253.6116074049
32917,364432.9465522622
37139,371624.538105845
1016,290544.3297884185
5965,537406.4047208345
35655,326006.031957712
112252,465125.2285180865
43427,627763.4672320196
3685,381830.81625035545
125655,567704.5306033818
121900,493081.69111630274
122675,558158.9183366233
130181,593815.9813078865
30276,336310.3357920004
87220,538411.7642674148
165446,606863.0729370369
43910,507003.5690561775
50317,459041.7111686915
110260,435534.81082609715
42084,324501.1368935243
156515,521696.4827753268
97493,586203.3369957274
62993,326925.3819295699
90693,455787.1090097218
131648,440199.0727248206
107746,661996.8306584046
8554,577717.4256687537
50401,416534.5738747637
164272,630953.3676619516
59833,533741.9369118917
92171,474425.2288170615
156028,634222.1839761203
17176,423230.80275331764
49357,353387.35045526735
40967,411778.4111156161
166587,674930.6221028594
181486,610896.1826193263
29940,358968.509870972
36528,461224.11058879923
136896,522708.63322404865
86777,494130.19597093714
145431,540019.4017814123
93792,734520.9215014875
59834,544351.2709446116
79642,905494.7170500844
138152,596420.6349144033
121427,489733.2243048297
49111,482311.53455575975
152767,602873.6907546106
72645,469476.9320199685
7243,394419.26841040095
57935,449233.93836864317
164882,543775.0052941199
110902,739908.05719453
73494,450381.986883068
179100,745485.7630441659
37840,458144.2352903038
92307,448900.9153903569
181179,741649.7041986957
947,352370.1114902105
185659,649698.3864577385
35581,492888.3882505712
60654,392361.3343510707
48548,361529.2806683937
81427,416329.3231241312
113758,530189.7830154006
145287,424693.03992874315
105460,489236.7939518383
109246,618861.0248398068
55827,391862.01383109344
103675,595704.0630936674
60854,504474.27333281003
21731,368140.49656968657
74110,700910.947335863
47479,337519.01742506307
34003,391865.89160306426
58240,345883.67924010707
102435,522416.00810421584
46418,394678.9169384553
66530,527894.0934438878
58791,383734.575085965
20847,380756.9841830749
181183,681724.40589015
150857,703013.5561818494
37463,399178.62094746716
7698,533758.7494861614
7935,483256.42076302087
84391,426669.5246374486
54595,360038.98614809103
129512,623870.1592672281
78025,485230.56707393425
110275,581680.4147684094
79049,494915.10290563386
176316,779510.8430941706
121136,565322.2371246945
40719,403509.1003274792
113941,411689.6112874304
83561,471397.9207212264
134834,548894.4242016305
93008,520684.65493121184
130499,343945.0444660033
36519,390023.6562749008
4155,398478.3560865605
51869,487313.871212217
84358,490143.2159106559
130945,545418.7967083831
82642,482445.00078742113
86240,503565.4013505061
22658,294380.1330250772
47700,317901.3021460385
138791,535183.6423183098
49161,407897.4222513279
93756,680075.799719004
108990,580591.1770836213
164571,683372.383711224
119963,387153.4017401524
15977,346331.6494289371
45346,445664.1859810781
8795,427998.98412969895
143001,647985.2570568346
137695,447468.31177940546
185174,676882.9250904028
80823,557046.6166834789
55,176260.8404278187
3917,332607.7304797759
108024,622923.6918988978
60804,569925.5214850162
75000,614794.5202387129
144417,428497.75139446
15745,440583.6128511657
151534,539546.3238525018
25002,314855.5800134521
57555,567941.0902646245
80796,505271.5461139227
72039,458414.58560865093
21013,211695.33829865
65966,366158.58474243386
112156,470783.51963551017
161803,554381.383416051
125462,506763.9026685944
73220,486498.1687407326
38902,340274.3087124266
94638,677176.7570430143
38423,359877.2665144708
159853,568313.4619675451
147922,604165.0375780175
54112,404816.9974053423
176925,749192.4959078627
96944,651021.8954345984
3727,789729.2069167765
108578,647681.0603476306
130997,574496.0990912183
53196,517224.854848288
56174,354306.7958198702
31088,505633.36384700565
42482,378044.72023276985
45211,453437.7051744466
51686,653986.6888007456
95876,467062.4912355398
423,292372.1044773143
14833,337984.2149070152
115580,533200.005311714
35766,346240.59740351234
161116,487664.84261508705
73660,518448.1653580498
131504,602144.5145852985
4944,416850.37348009134
112780,505650.9580434393
9120,360074.32783429977
82250,482065.1203830475
12159,333254.3810116397
88677,609206.975306272
110479,621489.0959242759
32731,318529.3380664317
173731,570573.1590382098
98190,377527.46382136643
51537,272689.52867272357
163755,648665.3469600645
26018,347156.72931788303
93881,511529.03811532445
149106,481510.7421326912
93253,556058.2370630396
95541,624181.3701416496
171849,649097.3346071397
126285,677286.7599914125
147946,770784.6261007199
56768,367407.74827938713
136476,468875.9104507454
159929,619384.7871772852
166948,712518.7469966137
50928,379595.5469850367
101425,507020.9464941253
44112,338325.5912615112
6301,345095.50646902854
39101,419423.14926369116
178255,816218.9326418638
142210,549251.9686321188
62246,444458.1020222553
82760,537736.455446864
77434,404790.2260200423
173971,776499.2934330273
168573,642870.8335057786
126031,683977.0548816384
2165,300209.22876044223
88462,795641.161588375
112590,458033.1203168528
78653,501432.1539130183
22206,527750.2414586451
143201,494159.4926236449
55115,648287.3395200996
31678,392194.1685468815
98729,487923.6599022667
176742,658399.2252809722
114037,659173.3631537608
145169,791123.8492199774
2913,315077.573607123
88825,625698.4163022931
4005,423329.5340119046
176476,606093.717704264
152169,473868.77866838966
15896,282537.7481015981
29425,310790.3897916158
135323,643955.9532947582
155767,485293.0081371721
5206,365252.7980678729
119580,545945.0192161691
25649,364108.36631976627
127661,530790.2104883431
164215,617163.8229099261
103777,557620.6999933361
32835,462666.85346927354
82389,501201.407935882
71257,578530.762439033
165414,484446.26329530776
102360,492145.7546091527
172770,595138.7123503783
75898,545928.9311359194
17422,401807.3903529472
60095,748622.6308987285
168394,645869.2244757116
6915,445604.68287061993
175757,660578.0917718625
117915,599001.4158979156
181335,680282.969850013
129166,625656.6432710951
51643,289839.25820906134
156602,602069.3709002379
153237,550583.3991315239
124578,514973.9198433296
171532,680442.4975090628
60991,422918.9688203307
25918,415907.70191554306
60555,347145.9767464553
17104,484693.6668944382
6765,355707.9159963089
156276,479522.0040111034
18383,345213.07148556085
11036,603331.6985846153
145293,564553.3817319884
78330,672065.1240279167
35903,437555.2514503016
127777,458324.02716454864
66379,507617.0467793173
83580,485891.0064938748
33556,415588.4408099246
24142,349512.29746480985
140019,643801.752962119
57054,559056.9735355326
110890,733038.7047659499
42636,315611.15005868813
183045,743575.3456393904
170000,534220.5383837144
166785,619711.6727398406
103174,512203.8844417385
11049,358666.2318973704
126805,487945.56266007107
157965,483513.96931663295
140922,524743.3755548685
148651,480011.8252912201
184592,722959.8766187979
4252,666636.4702229858
137478,608388.0226829671
26980,409319.2435704274
123316,580450.8071369049
152071,581485.5789557998
43836,413718.7550979224
19239,391122.9859640263
125723,473934.7971430691
141653,580250.1412359765
137166,891603.4347085478
88706,555323.639531943
125671,548557.6561984578
119492,599914.9812325449
6418,462845.5578436949
108117,513699.23269671295
18706,456755.4297366878
161861,588477.0900336979
1170,255645.17323523108
108765,520938.1706100777
155836,528107.3090954004
93448,672989.2222972894
127195,591975.6963452161
33160,324990.7571091689
30157,492988.9650523178
99892,469576.1882733316
98338,516431.271192899
56396,498335.26430758415
656,287239.33153241966
174802,707185.1958504636
135349,772787.87318424
101442,391971.812153623
146057,496341.4643638646
28322,590633.429280892
74403,485605.20476388466
109159,549563.8831301634
116884,480203.57999664545
147912,582102.5573741104
890,317684.55045115435
48459,521395.2377499277
2068,183167.50822369428
151241,663515.1386106042
110636,496900.22267644573
62584,539912.0496577239
29645,780738.795284139
44822,355666.10367857805
158523,603402.8712065564
70679,820587.171723037
35333,313252.6764518111
69445,476628.7496593613
136501,461601.421931189
7655,434759.735630678
124227,515155.06549028214
20989,507110.60515264096
131699,512847.8283922076
69987,752659.062462728
6185,344002.1503493269
89448,658863.9479847201
10965,376706.8589800913
5743,371114.4639439038
67656,629735.2585451133
153781,793424.1769404127
181682,767683.8311855327
72109,394216.1477866778
101200,500127.0409929319
22281,304254.92195116216
25735,454043.09441957064
61171,531880.2591734082
8036,372033.37952267984
82158,529004.2690608636
68503,444214.353518588
19254,378642.7345676259
43662,379860.2565966728
7128,433097.5209501744
129999,614038.9372419319
144788,527708.4871731824
83663,614289.1788460524
37887,536315.3866300792
154458,685714.6929564802
60447,414431.0076314779
49652,352934.35227655526
66899,527083.861856197
164401,607067.5523287696
167767,612890.2453796067
172975,514430.2076518992
112685,478032.4259524862
40578,337341.8377661109
179779,798418.0487531335
167556,516914.2603220437
145926,550533.3419124074
61621,376525.84444750054
47799,503185.76417632075
56338,922136.7046533539
182776,726977.8049229751
85806,447880.13436148455
124637,597969.9367307578
174460,756465.0282093505
79588,763791.41646002
21025,282490.72988683125
62217,351268.8836610452
160545,687755.8148385156
8491,412046.6063416125
12078,268252.87491746945
22798,297531.75471196556
24153,420307.6961987107
82870,425111.65970111033
10760,277871.0751797138
101085,544580.3425187357
18797,425711.1824377328
105168,433896.3114234102
36626,376439.8262697398
96579,678960.4787713913
5235,330125.3968400485
122252,491581.57350422116
110908,716340.0901392326
176583,713762.1999953799
49325,455339.04741753405
85333,572537.6149450643
144824,510545.1260842718
52993,383820.30748586915
84323,376256.46982549457
26557,397873.39799966896
50672,358224.73042223323
31001,355539.6782155526
30227,386277.8191884314
112255,446113.64052628074
162664,467235.4794298019
137092,522952.3606235562
159508,580645.0538131441
17644,393687.46494706534
22811,328745.1121505294
70031,675989.9740165798
135825,549263.6521437829
90441,561720.1854855698
152870,506821.9483137736
661,259405.40023135114
29110,496450.43887760397
152460,501068.36194679886
41638,444466.6094414005
117606,488210.94196731644
152666,576019.1264052577
125902,685038.4622878856
79592,838056.7761262073
830,255850.875770194
102952,507103.04939572886
133345,650856.9986479366
35124,314928.01004744973
65965,503277.70420880336
136218,492566.1473326306
136455,459671.26218300825
98038,654422.1137272087
80225,491024.2040090719
169149,667548.2441682173
167080,641292.8507926269
62581,539912.0710948752
107598,579155.1270329226
183217,681752.3786603361
152875,533083.157006002
116395,546263.0310672903
139890,436737.81347582396
34530,487715.05772192497
76616,514708.61433325475
138349,512175.0419634818
99399,521848.2385732024
160918,492548.7631236608
110855,458519.10922455275
177388,721153.7402391885
71327,466952.6065197354
24238,409653.2881187694
72648,506347.4961820645
83071,462229.4856442576
68059,386741.2452606191
69760,606857.3639608161
113897,493994.1642360082
51912,509500.55180985946
44157,316730.3174836971
61025,528026.9887749241
132460,557193.1599671189
24804,369197.45509496937
108778,577975.2615649309
87742,580238.7700493787
163583,617741.5643994599
97073,410314.2221208853
55823,408038.1627068962
137725,496674.8029797133
159620,553520.8366609518
173274,660694.9485119414
101219,463780.98079291964
124074,693755.0668097944
50108,422042.50184881175
174422,610545.2563664787
142977,435076.21927206684
92581,452457.51396985445
176038,674081.2558286884
51329,367434.0712760482
46021,343120.1995986672
173563,631009.150588416
123846,568748.6276574102
146658,442074.4018760943
74821,488103.47091850964
161020,504823.7570607825
91469,482655.53073426755
165025,680324.9650251935
100394,710193.2060864358
127470,441040.3189931526
178415,703154.6355953962
121791,497077.68102357443
87551,386373.8124562497
152276,673081.279309351
17641,393687.4863842167
36089,359206.9435837106
60258,295704.1203331589
72997,511757.3333395072
141339,560666.5572696961
160136,572792.480593957
77440,388614.0628528078
98992,514953.6313505834
74955,537867.6691835658
42219,355570.049798117
32789,420938.05191387935
91826,473612.06182340905
107185,588393.2115825671
114105,444696.6694657346
98624,609689.6067900797
32983,403509.83886859054
107034,486293.2003912139
126238,507833.94619577006
107349,647545.4612080245
40931,356801.5720041157
62087,318215.1863194136
73731,523274.8240499119
80646,551197.433151315
115023,555348.9196133153
131897,576272.153465698
114623,644630.8072746489
27691,366989.64035955863
112484,510379.92651533196
154039,572456.1776388432
73194,495420.4043690157
93245,512572.4954139148
149489,516447.41216668906
169907,667782.1839661594
35712,528597.7407261622
123795,514252.74387221504
42252,362319.0310309734
175726,757238.3246708997
175028,652725.1435172581
179200,686806.2318684217
168631,624813.6550107114
35114,342237.76002654526
6228,348316.2947704098
63041,320291.4944459293
125796,457898.4681106098
4354,671699.6726742475
103194,483221.32305433974
185717,680240.4835718577
122139,415367.13512917
80854,534829.0841819658
36818,286541.1366375368
118877,440676.56467048125
58203,424958.6469761692
155382,576488.3242525235
88297,571898.3732461524
118425,441406.4824720514
132852,516643.43084771
124360,515466.36676922766
19308,374325.5587359257
43717,370703.1897201552
33379,473453.95175450435
97506,521647.75368430093
22982,379526.9830988394
1383,330746.43795363884
182308,694383.2800145019
114153,500192.05229982315
128961,574359.6740260283
26834,486150.28232019255
20900,411794.433904164
146852,792438.9411192797
138654,596434.680196261
119174,555922.7198230913
163108,508139.04331548745
5604,533684.2717158613
63048,437460.15821802244
5831,456738.3058925071
60656,500866.4244582732
63925,541743.9635455785
16163,393804.7487600357
85919,717312.3913307474
52487,465587.64182564756
76831,580131.6378824944
101866,489782.96470790496
13849,280718.5970761236
28941,374808.74806475267
155936,645086.5235720119
84319,780809.6293900544
131649,553118.4015821791
160032,603884.4967611469
121096,604879.059934848
65225,390137.21813750314
35725,330242.45535042835
59027,657199.3442754908
165660,660916.8875512248
135076,487598.4519213629
66659,720104.1801603832
74071,684686.1161169405
58481,718253.3857320854
100291,671389.8211398455
181136,652037.9197483724
162364,792609.3080277573
160460,553151.1528212461
83457,499020.6789643853
47922,459937.6452758573
138098,572219.8165266514
161570,572164.2976524527
91886,365872.8920285646
68997,517994.6129117948
6498,494129.5852719438
23853,354273.19787582196
118721,609464.4816042073
105907,517957.6043352992
145659,559633.3172931271
75270,580539.7220257176
182920,704839.7567470153
83183,528046.8056983319
164175,701844.5290352991
54512,427955.3136076289
143543,590870.2649042159
5664,291345.1939402637
38054,545273.5645006076
91155,723255.4152806066
65477,533302.7784457873
75442,519913.272899495
75099,513025.7262549773
135344,767745.3468488851
91203,525331.2856904655
27236,278426.214350685
38074,725523.2923842855
155317,594404.7112367973
175631,661230.8037254657
33158,330557.55051510036
26779,523893.47364629526
166970,709335.1757307644
33693,330407.15767722577
183704,719115.2218956258
140293,606598.5393370641
73880,579860.6101430366
148446,501270.95471330266
119436,495402.99716856005
44886,444105.19483277947
38551,342440.4024416143
50534,373416.095362816
26677,301207.4865698097
99226,572800.4890343985
116735,588820.4529714542
110627,463499.61230091844
89488,603590.5024967426
163235,622134.8633782468
144482,536712.7602374069
12757,399231.9546695226
177432,719940.9140845085
75861,471237.5470595225
50772,292951.79675288266
62234,320643.32272955123
30104,374678.4812935777
89631,551421.7183250403
67975,819224.0026746579
166748,705569.3349171057
36090,380425.6187948645
94613,646668.7644404294
160471,564722.1941154292
122887,826436.8560583871
64837,479031.8890418615
103238,418525.72899282584
60220,294383.7544243308
174413,654031.1194927921
112035,547156.3274012408
44283,294637.7284366167
93261,558575.2099504289
29584,393686.87487515574
12419,358952.16971885785
123623,523058.0808518422
127356,481989.80704580015
45761,291604.8850955209
53765,489715.8667646167
77211,470653.48755720165
181095,751029.7195210708
144946,603010.9141381471
86916,420958.2993031717
449,346414.41906718723
160065,550438.7647903375
1721,497212.50394677604
162191,622258.0630738349
99474,438757.053861897
79437,516963.18352909945
55452,859807.4902591445
157631,624702.2040008968
7485,392478.6761761005
105311,522585.6865047915
168945,506250.34814293776
45014,450838.7174175256
54348,384573.11216086894
46343,601969.6025984958
70898,464346.82652923884
139120,597149.9181036148
62486,453589.4456096818
64679,437155.5624437919
87098,505288.0468426361
143760,458665.13819210976
141856,620543.7293368462
172143,617364.7596706273
2293,377829.28574137576
28661,405130.89432910923
30875,368549.3519705916
165558,654495.8359485329
130864,744384.5242309244
150589,642042.0199141018
100753,554733.7890770962
15489,490112.5889409832
40281,364681.9301031721
142412,643794.5119323065
60658,511475.75134527544
81399,721928.0613769046
6724,318313.4063208974
114241,560809.9133171481
16502,416709.35770416213
71323,584755.2959606787
1869,309793.09035213804
142762,511702.1617128798
84725,554820.6823690063
80742,554548.0108070392
142109,799409.6051689233
67253,324508.41659850953
157968,520853.62672929233
24069,415667.1186486562
124019,558738.9118973264
61117,356844.71628222987
38188,348547.07891757134
150989,587421.7890207805
50191,351206.170029385
167654,631620.9830921204
170380,679798.8148078686
92118,457715.92725981725
133806,605162.9447073555
99200,406418.1792920036
110866,457523.4148433488
126576,561333.4827034799
42217,344960.7229111148
120820,605756.2232927047
155758,495902.413627062
87933,462801.07110325387
1927,298606.47805677867
184964,749843.1208784394
144652,649231.1786324629
67750,449631.33658409584
140733,524023.3087808783
170185,539120.2789863055
362,221350.36509299884
37458,360211.2028745767
69682,585394.7753264303
159403,596186.0394412936
37648,650429.7557524787
54504,428479.5878239232
67085,637449.0197861586
163624,531067.3980940115
135127,529961.8828271129
146051,466879.8367140172
38092,305871.4998412705
36907,431091.48054168187
30789,378421.2088214285
147833,480827.35039657913
149038,655229.8943014871
138021,473515.2529838858
11352,305250.0187529563
151824,474683.61874941736
142394,587147.7636935064
95298,529244.9606861295
115268,513378.82307514874
102017,508186.75843864493
88549,518075.424321624
108634,593768.6315655769
103292,436293.77017039806
164683,532456.3493530033
112853,419430.6341608134
47568,597303.2881256281
131737,810177.4541132874
157140,584959.8209823109
92376,702720.8874426852
124681,607853.9731974532
15948,422199.2301273891
62556,833663.1549076443
158327,477613.6416763775
73614,463381.5930982181
22065,355671.76654747175
22929,439729.1903617764
4065,402890.16034625424
168856,578461.2577532795
136562,602696.5309221344
52113,346905.9210011028
110958,561718.7083331533
58176,399335.0838763742
180852,664402.4009703356
107030,492384.22513913317
37265,433549.72057862766
85525,680843.6473524938
99483,448278.1319818939
46176,412951.4093617657
6347,381875.7400606256
6750,295521.8870237167
135588,528886.7094797916
36863,453916.412039611
160343,559240.5861025397
124266,498589.9136522901
10404,389028.51707217004
172895,663067.1827268312
87743,544874.2923088749
157584,571285.1013910365
33196,502239.16701155156
142080,685854.8395813005
21962,381676.89253451023
36681,413654.76341865165
89618,512978.57446844224
22575,256387.6242858325
74865,599342.6388930958
23086,336974.8903079112
63230,503246.1659249924
47900,441111.4518802818
138047,545624.8134362428
44428,321852.45640201867
32545,284013.50621579867
6893,405634.94271332165
136357,508706.4831435052
147506,539788.977160837
68942,501927.7235633186
10344,468911.31729551917
156343,606901.0352244517
54375,547530.6724205473
166802,714397.312386523
104660,577693.6160900258
17191,533821.2558212164
694,315957.1333232783
148773,466356.61700658035
153518,618370.8881194331
153032,476142.6101302975
15328,277454.12919439655
181816,736505.0329861953
166079,540967.9152197097
3349,295801.7642590143
77158,556317.7410715097
51043,397919.28036862006
97191,548191.3043388543
162363,771390.6328166015
74545,459488.14558078814
91063,715817.7212008787
9828,602348.1785990153
4794,224506.73855300155
43195,414136.7576941261
172926,616528.5927444613
4813,311164.6943666423
124388,575297.7982397983
64450,511151.26185529446
89211,711860.586728177
179338,697880.7111646365
117316,637270.293511902
63143,555339.7914324738
20211,482470.56587071205
2038,335490.8051281059
141930,454958.449463482
46733,346754.2156683691
91977,475259.3935101824
76352,753539.6037365752
137935,586183.9475587066
125153,389740.5659165159
71173,563203.4752173657
58283,879166.8994549969
10218,369300.4907606202
74833,476512.1460375651
104310,461770.0892817429
12243,333777.99782197643
71076,607426.5456136661
41497,467169.0035777786
128822,450856.56013842346
78234,624387.9386524656
124002,652026.1626232956
173311,586166.2059464394
24748,346077.3709910442
122571,583590.2009703387
39621,350154.1942711887
57648,421689.6178784049
106719,432046.0548320059
23434,471725.62311438844
52411,397801.5870846226
134820,614470.4395148326
37324,652019.8269685544
81130,487829.5288012298
133457,565751.2041845582
38395,407715.5707808328
33463,329845.46772705857
73558,512274.79995846096
178037,754096.9302325682
123216,597757.6395441052
27568,407254.93889488373
48216,418772.89096179605
147065,509440.37050369196
4998,303732.0521020172
30335,339216.3808577601
91192,408012.69214297086
137038,432033.99995304225
92153,528766.7509179632
173832,681207.9303190517
84214,628509.6244056704
149239,525769.6332368292
144006,521047.4810817288
76269,444193.1272314298
61591,746105.0113420389
106493,599737.585437166
16087,388161.0636534551
163364,557034.6652673436
179104,784667.5492717107
29182,405653.20539292647
85327,479892.68348099384
113180,523218.68861933844
46529,527443.6944829049
18212,320822.6627713223
23812,393590.62427286385
147598,706100.0804364872
182721,711180.9055545912
92340,563703.3786517107
30264,392462.7057864354
78776,586507.064654076
75575,413354.18347369414
136877,597613.5457967361
122558,628424.4899097704
169898,581807.6109548449
178912,723100.8782875924
163334,798597.3275520164
102119,706092.5466461265
38436,378943.86397480033
99326,499580.2035536966
104002,495059.8036531494
165394,473089.8164379732
80282,578467.3926204648
96043,413334.18310202425
72763,707167.6702794931
134305,708308.204706592
172952,779841.8983522588
43352,332027.3101588441
145667,514530.245444831
179301,787197.4238171461
55292,464958.57288991427
120390,637153.5867433343
499,289774.6313273371
167890,638277.5469143521
28847,381335.84498476516
86485,690449.5555274943
23210,391118.6045844173
11810,356828.86988145625
13045,443060.3045523227
70949,498639.3859331161
131402,559051.3832727149
107465,467312.48927993234
132697,539509.2464235835
139064,538169.1081631994
151249,624567.2629247159
178430,675320.6328371596
6373,401169.87919533346
167367,607485.5776320901
108495,581357.5812791558
121961,560951.5756226573
113348,426595.31623935094
110938,821030.5699823792
36919,403779.2320859395
6845,393110.9956874754
75598,476876.70660963
78673,530320.4748633252
2290,399047.9895353969
52650,593248.2026117863
96511,459874.3824426918
165461,544257.7203652845
158558,552890.3317799261
7684,419631.8422130663
138726,657093.5501343128
68608,558335.0473131011
96286,551085.9448580449
94641,666043.177376871
156549,572891.2643680833
50562,413024.5919806096
164728,566808.0281670648
15694,364384.7331310329
130701,448357.4001552416
7837,345926.63245400833
177275,676020.1160411006
15950,445729.12740399176
94681,672933.6242995672
115120,389182.2360613346
151318,661787.214908551
17178,451522.36493771477
148595,685171.7517969566
67745,481459.3958479883
129323,461379.9496763316
122771,574044.0236194134
181700,739963.5869006016
147081,521041.4900177275
101298,483998.23912420776
182944,601061.2159738038
184363,693373.040913031
118535,449058.4275878179
168103,510644.7229672377
73391,515247.0676232963
8758,367944.1819651653
64675,410894.3466058476
12515,445206.81611983804
114381,536607.2402612162
164740,612683.5755495364
168438,549512.8329429328
60618,396109.32963135187
158726,579805.9111218117
88284,602312.2733423002
142009,623104.4582617288
134343,474959.94883172726
140217,687265.7274440471
33189,410854.5536180381
102009,611486.5196616896
127483,429906.66786983935
2850,273595.79692073027
92518,452034.8288440658
38024,377188.95459425356
117401,591112.6746837981
159061,513830.8049151562
104792,474053.5204488663
64118,450201.4734221734
98023,560246.890606788
46450,526892.3662722455
177609,626374.2288912483
105448,438966.7479244517
113167,490866.54092779243
154876,680868.8556648269
66822,834174.8579998319
20684,366315.7491331133
53280,413019.775639378
18584,452620.77571989363
136611,571046.723417352
162586,502916.7584446436
46039,461710.2995022787
181636,703863.1252096011
104770,553586.1078312718
35605,700546.8687420194
72880,739478.0202037804
57223,475171.2053614431
96212,605475.4254552531
146571,513606.5249222582
96202,629162.5917403852
119493,642352.3388005723
158723,595982.0528518967
149825,494087.2984219417
82377,500586.60527407983
17503,335111.1437488259
65854,478191.3933402025
89775,433563.37874628743
103456,636457.6493137279
143166,419537.48958349414
97899,559624.3019318436
33049,420684.32475374267
20541,355476.8564912877
166378,577466.498337415
142460,509530.6985706035
78803,453532.43044626154
127124,473557.735428032
46074,416422.48209249135
168755,666846.8793456373
138362,603875.1778406445
180843,665450.8993829018
61732,764458.1503688684
51522,246886.0723410123
91666,546867.4362637326
135414,812275.3865272733
73647,560306.2821155638
